Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Date;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance Time;Keele University - Solcast weather forecast - Mean Global Horizontal Irradiance (kW/m^2) Mean Global Horizontal Irradiance (Solcast weather forecast) Average;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Date;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance Time;(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance(1) Keele University - Solcast weather forecast - Mean Direct Normal Irradiance (kW/m^2) Mean Direct Normal Irradiance (Solcast weather forecast) Average;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Date;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance Time;(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance(2) Keele University - Solcast weather forecast - Diffuse Horizontal Irradiance (kW/m^2) Diffuse Horizontal Irradiance (Solcast weather forecast) Average;(3) Keele University - Solcast weather forecast - Azimuth Date;(3) Keele University - Solcast weather forecast - Azimuth Time;(3) Keele University - Solcast weather forecast - Azimuth(3) Keele University - Solcast weather forecast - Azimuth (°) Azimuth (Solcast weather forecast) Average;(4) Keele University - Solcast weather forecast - Zenith Date;(4) Keele University - Solcast weather forecast - Zenith Time;(4) Keele University - Solcast weather forecast - Zenith(4) Keele University - Solcast weather forecast - Zenith (°) Zenith (Solcast weather forecast) Average;(5) Keele University - Solcast weather forecast - Cloud opacity Date;(5) Keele University - Solcast weather forecast - Cloud opacity Time;(5) Keele University - Solcast weather forecast - Cloud opacity(5) Keele University - Solcast weather forecast - Cloud opacity (%) Cloud opacity (Solcast weather forecast) Average;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Date;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated Time;(6) Keele University - PV B077 Home Farm 006148 - Energy Generated(6) Keele University - PV B077 Home Farm 006148 - Energy Generated (kWh) Energy Generated (PV B077 Home Farm 006148);(7) Keele University - Solcast weather forecast - Temperature Date;(7) Keele University - Solcast weather forecast - Temperature Time;(7) Keele University - Solcast weather forecast - Temperature(7) Keele University - Solcast weather forecast - Temperature (°C) Temperature Value (Solcast weather forecast) Average
09/04/2020;10:00:00 am;0.322;09/04/2020;10:00:00 am;0.071;09/04/2020;10:00:00 am;0.282;09/04/2020;10:00:00 am;-133.542;09/04/2020;10:00:00 am;54.542;09/04/2020;10:00:00 am;40.292;09/04/2020;10:00:00 am;0.700;09/04/2020;10:00:00 am;14.000
09/04/2020;11:00:00 am;0.309;09/04/2020;11:00:00 am;0.031;09/04/2020;11:00:00 am;0.289;09/04/2020;11:00:00 am;-151.458;09/04/2020;11:00:00 am;49.167;09/04/2020;11:00:00 am;50.375;09/04/2020;11:00:00 am;1.100;09/04/2020;11:00:00 am;14.000
09/04/2020;12:00:00 pm;0.292;09/04/2020;12:00:00 pm;0.018;09/04/2020;12:00:00 pm;0.280;09/04/2020;12:00:00 pm;-96.167;09/04/2020;12:00:00 pm;46.292;09/04/2020;12:00:00 pm;56.417;09/04/2020;12:00:00 pm;1.000;09/04/2020;12:00:00 pm;14.000
09/04/2020;1:00:00 pm;0.291;09/04/2020;1:00:00 pm;0.019;09/04/2020;1:00:00 pm;0.278;09/04/2020;1:00:00 pm;168.125;09/04/2020;1:00:00 pm;46.417;09/04/2020;1:00:00 pm;56.583;09/04/2020;1:00:00 pm;0.700;09/04/2020;1:00:00 pm;14.000
09/04/2020;2:00:00 pm;0.302;09/04/2020;2:00:00 pm;0.030;09/04/2020;2:00:00 pm;0.282;09/04/2020;2:00:00 pm;148.750;09/04/2020;2:00:00 pm;50.042;09/04/2020;2:00:00 pm;51.125;09/04/2020;2:00:00 pm;0.600;09/04/2020;2:00:00 pm;14.000
09/04/2020;3:00:00 pm;0.301;09/04/2020;3:00:00 pm;0.063;09/04/2020;3:00:00 pm;0.266;09/04/2020;3:00:00 pm;131.667;09/04/2020;3:00:00 pm;55.750;09/04/2020;3:00:00 pm;43.042;09/04/2020;3:00:00 pm;0.500;09/04/2020;3:00:00 pm;14.000
09/04/2020;4:00:00 pm;0.267;09/04/2020;4:00:00 pm;0.112;09/04/2020;4:00:00 pm;0.217;09/04/2020;4:00:00 pm;116.583;09/04/2020;4:00:00 pm;62.667;09/04/2020;4:00:00 pm;34.208;09/04/2020;4:00:00 pm;0.700;09/04/2020;4:00:00 pm;14.000
09/04/2020;5:00:00 pm;0.196;09/04/2020;5:00:00 pm;0.166;09/04/2020;5:00:00 pm;0.143;09/04/2020;5:00:00 pm;102.792;09/04/2020;5:00:00 pm;71.375;09/04/2020;5:00:00 pm;25.250;09/04/2020;5:00:00 pm;0.400;09/04/2020;5:00:00 pm;14.000
09/04/2020;6:00:00 pm;0.094;09/04/2020;6:00:00 pm;0.129;09/04/2020;6:00:00 pm;0.069;09/04/2020;6:00:00 pm;90.500;09/04/2020;6:00:00 pm;80.375;09/04/2020;6:00:00 pm;19.458;09/04/2020;6:00:00 pm;0.300;09/04/2020;6:00:00 pm;12.375
09/04/2020;7:00:00 pm;0.012;09/04/2020;7:00:00 pm;0.012;09/04/2020;7:00:00 pm;0.010;09/04/2020;7:00:00 pm;78.500;09/04/2020;7:00:00 pm;89.375;09/04/2020;7:00:00 pm;14.458;09/04/2020;7:00:00 pm;0.100;09/04/2020;7:00:00 pm;11.000
09/04/2020;8:00:00 pm;0.000;09/04/2020;8:00:00 pm;0.000;09/04/2020;8:00:00 pm;0.000;09/04/2020;8:00:00 pm;66.500;09/04/2020;8:00:00 pm;97.667;09/04/2020;8:00:00 pm;11.292;09/04/2020;8:00:00 pm;0.000;09/04/2020;8:00:00 pm;10.792
09/04/2020;9:00:00 pm;0.000;09/04/2020;9:00:00 pm;0.000;09/04/2020;9:00:00 pm;0.000;09/04/2020;9:00:00 pm;53.583;09/04/2020;9:00:00 pm;105.667;09/04/2020;9:00:00 pm;9.875;09/04/2020;9:00:00 pm;0.000;09/04/2020;9:00:00 pm;10.000
09/04/2020;10:00:00 pm;0.000;09/04/2020;10:00:00 pm;0.000;09/04/2020;10:00:00 pm;0.000;09/04/2020;10:00:00 pm;39.375;09/04/2020;10:00:00 pm;112.542;09/04/2020;10:00:00 pm;6.875;09/04/2020;10:00:00 pm;0.000;09/04/2020;10:00:00 pm;9.583
09/04/2020;11:00:00 pm;0.000;09/04/2020;11:00:00 pm;0.000;09/04/2020;11:00:00 pm;0.000;09/04/2020;11:00:00 pm;23.667;09/04/2020;11:00:00 pm;116.833;09/04/2020;11:00:00 pm;3.875;09/04/2020;11:00:00 pm;0.000;09/04/2020;11:00:00 pm;8.000
09/05/2020;12:00:00 am;0.000;09/05/2020;12:00:00 am;0.000;09/05/2020;12:00:00 am;0.000;09/05/2020;12:00:00 am;7.458;09/05/2020;12:00:00 am;119.708;09/05/2020;12:00:00 am;1.583;09/05/2020;12:00:00 am;0.000;09/05/2020;12:00:00 am;8.000
09/05/2020;1:00:00 am;0.000;09/05/2020;1:00:00 am;0.000;09/05/2020;1:00:00 am;0.000;09/05/2020;1:00:00 am;-10.042;09/05/2020;1:00:00 am;119.083;09/05/2020;1:00:00 am;0.000;09/05/2020;1:00:00 am;0.000;09/05/2020;1:00:00 am;8.000
09/05/2020;2:00:00 am;0.000;09/05/2020;2:00:00 am;0.000;09/05/2020;2:00:00 am;0.000;09/05/2020;2:00:00 am;-26.333;09/05/2020;2:00:00 am;116.167;09/05/2020;2:00:00 am;0.000;09/05/2020;2:00:00 am;0.000;09/05/2020;2:00:00 am;8.000
09/05/2020;3:00:00 am;0.000;09/05/2020;3:00:00 am;0.000;09/05/2020;3:00:00 am;0.000;09/05/2020;3:00:00 am;-41.625;09/05/2020;3:00:00 am;111.250;09/05/2020;3:00:00 am;0.708;09/05/2020;3:00:00 am;0.000;09/05/2020;3:00:00 am;8.000
09/05/2020;4:00:00 am;0.000;09/05/2020;4:00:00 am;0.000;09/05/2020;4:00:00 am;0.000;09/05/2020;4:00:00 am;-55.708;09/05/2020;4:00:00 am;104.542;09/05/2020;4:00:00 am;1.708;09/05/2020;4:00:00 am;0.000;09/05/2020;4:00:00 am;8.000
09/05/2020;5:00:00 am;0.000;09/05/2020;5:00:00 am;0.000;09/05/2020;5:00:00 am;0.000;09/05/2020;5:00:00 am;-68.500;09/05/2020;5:00:00 am;96.625;09/05/2020;5:00:00 am;4.125;09/05/2020;5:00:00 am;0.000;09/05/2020;5:00:00 am;8.000
09/05/2020;6:00:00 am;0.023;09/05/2020;6:00:00 am;0.035;09/05/2020;6:00:00 am;0.016;09/05/2020;6:00:00 am;-80.500;09/05/2020;6:00:00 am;88.125;09/05/2020;6:00:00 am;6.625;09/05/2020;6:00:00 am;0.000;09/05/2020;6:00:00 am;8.000
09/05/2020;7:00:00 am;0.130;09/05/2020;7:00:00 am;0.259;09/05/2020;7:00:00 am;0.075;09/05/2020;7:00:00 am;-92.500;09/05/2020;7:00:00 am;79.125;09/05/2020;7:00:00 am;8.000;09/05/2020;7:00:00 am;0.000;09/05/2020;7:00:00 am;8.417
09/05/2020;8:00:00 am;0.268;09/05/2020;8:00:00 am;0.426;09/05/2020;8:00:00 am;0.122;09/05/2020;8:00:00 am;-105.208;09/05/2020;8:00:00 am;70.333;09/05/2020;8:00:00 am;8.000;09/05/2020;8:00:00 am;0.000;09/05/2020;8:00:00 am;10.708
09/05/2020;9:00:00 am;0.380;09/05/2020;9:00:00 am;0.445;09/05/2020;9:00:00 am;0.176;09/05/2020;9:00:00 am;-118.625;09/05/2020;9:00:00 am;62.333;09/05/2020;9:00:00 am;11.375;09/05/2020;9:00:00 am;0.300;09/05/2020;9:00:00 am;11.208
09/05/2020;10:00:00 am;0.419;09/05/2020;10:00:00 am;0.248;09/05/2020;10:00:00 am;0.278;09/05/2020;10:00:00 am;-134.333;09/05/2020;10:00:00 am;54.542;09/05/2020;10:00:00 am;24.125;09/05/2020;10:00:00 am;0.300;09/05/2020;10:00:00 am;12.000
09/05/2020;11:00:00 am;0.408;09/05/2020;11:00:00 am;0.112;09/05/2020;11:00:00 am;0.335;09/05/2020;11:00:00 am;-151.458;09/05/2020;11:00:00 am;49.167;09/05/2020;11:00:00 am;36.167;09/05/2020;11:00:00 am;0.300;09/05/2020;11:00:00 am;12.417
09/05/2020;12:00:00 pm;0.411;09/05/2020;12:00:00 pm;0.086;09/05/2020;12:00:00 pm;0.352;09/05/2020;12:00:00 pm;-96.375;09/05/2020;12:00:00 pm;46.292;09/05/2020;12:00:00 pm;39.583;09/05/2020;12:00:00 pm;0.800;09/05/2020;12:00:00 pm;14.000
09/05/2020;1:00:00 pm;0.449;09/05/2020;1:00:00 pm;0.144;09/05/2020;1:00:00 pm;0.352;09/05/2020;1:00:00 pm;167.833;09/05/2020;1:00:00 pm;46.917;09/05/2020;1:00:00 pm;33.917;09/05/2020;1:00:00 pm;1.100;09/05/2020;1:00:00 pm;14.000
09/05/2020;2:00:00 pm;0.486;09/05/2020;2:00:00 pm;0.309;09/05/2020;2:00:00 pm;0.290;09/05/2020;2:00:00 pm;148.750;09/05/2020;2:00:00 pm;50.042;09/05/2020;2:00:00 pm;21.500;09/05/2020;2:00:00 pm;0.900;09/05/2020;2:00:00 pm;14.000
09/05/2020;3:00:00 pm;0.454;09/05/2020;3:00:00 pm;0.433;09/05/2020;3:00:00 pm;0.211;09/05/2020;3:00:00 pm;131.667;09/05/2020;3:00:00 pm;55.958;09/05/2020;3:00:00 pm;14.583;09/05/2020;3:00:00 pm;1.100;09/05/2020;3:00:00 pm;14.000
09/05/2020;4:00:00 pm;0.330;09/05/2020;4:00:00 pm;0.329;09/05/2020;4:00:00 pm;0.182;09/05/2020;4:00:00 pm;116.583;09/05/2020;4:00:00 pm;63.667;09/05/2020;4:00:00 pm;18.375;09/05/2020;4:00:00 pm;0.700;09/05/2020;4:00:00 pm;14.000
09/05/2020;5:00:00 pm;0.190;09/05/2020;5:00:00 pm;0.159;09/05/2020;5:00:00 pm;0.139;09/05/2020;5:00:00 pm;103.292;09/05/2020;5:00:00 pm;71.875;09/05/2020;5:00:00 pm;26.750;09/05/2020;5:00:00 pm;0.400;09/05/2020;5:00:00 pm;12.583
09/05/2020;6:00:00 pm;0.079;09/05/2020;6:00:00 pm;0.074;09/05/2020;6:00:00 pm;0.065;09/05/2020;6:00:00 pm;90.500;09/05/2020;6:00:00 pm;80.875;09/05/2020;6:00:00 pm;28.792;09/05/2020;6:00:00 pm;0.000;09/05/2020;6:00:00 pm;11.292
09/05/2020;7:00:00 pm;0.008;09/05/2020;7:00:00 pm;0.007;09/05/2020;7:00:00 pm;0.007;09/05/2020;7:00:00 pm;78.500;09/05/2020;7:00:00 pm;89.667;09/05/2020;7:00:00 pm;28.000;09/05/2020;7:00:00 pm;0.100;09/05/2020;7:00:00 pm;10.292
09/05/2020;8:00:00 pm;0.000;09/05/2020;8:00:00 pm;0.000;09/05/2020;8:00:00 pm;0.000;09/05/2020;8:00:00 pm;66.500;09/05/2020;8:00:00 pm;98.375;09/05/2020;8:00:00 pm;28.000;09/05/2020;8:00:00 pm;0.000;09/05/2020;8:00:00 pm;8.583
09/05/2020;9:00:00 pm;0.000;09/05/2020;9:00:00 pm;0.000;09/05/2020;9:00:00 pm;0.000;09/05/2020;9:00:00 pm;53.583;09/05/2020;9:00:00 pm;106.458;09/05/2020;9:00:00 pm;29.125;09/05/2020;9:00:00 pm;0.000;09/05/2020;9:00:00 pm;8.417
09/05/2020;10:00:00 pm;0.000;09/05/2020;10:00:00 pm;0.000;09/05/2020;10:00:00 pm;0.000;09/05/2020;10:00:00 pm;39.375;09/05/2020;10:00:00 pm;112.750;09/05/2020;10:00:00 pm;31.208;09/05/2020;10:00:00 pm;0.000;09/05/2020;10:00:00 pm;10.000
09/05/2020;11:00:00 pm;0.000;09/05/2020;11:00:00 pm;0.000;09/05/2020;11:00:00 pm;0.000;09/05/2020;11:00:00 pm;23.667;09/05/2020;11:00:00 pm;117.625;09/05/2020;11:00:00 pm;32.917;09/05/2020;11:00:00 pm;0.000;09/05/2020;11:00:00 pm;8.583
09/06/2020;12:00:00 am;0.000;09/06/2020;12:00:00 am;0.000;09/06/2020;12:00:00 am;0.000;09/06/2020;12:00:00 am;7.458;09/06/2020;12:00:00 am;119.708;09/06/2020;12:00:00 am;34.708;09/06/2020;12:00:00 am;0.000;09/06/2020;12:00:00 am;8.000
09/06/2020;1:00:00 am;0.000;09/06/2020;1:00:00 am;0.000;09/06/2020;1:00:00 am;0.000;09/06/2020;1:00:00 am;-10.042;09/06/2020;1:00:00 am;119.792;09/06/2020;1:00:00 am;35.000;09/06/2020;1:00:00 am;0.000;09/06/2020;1:00:00 am;9.417
09/06/2020;2:00:00 am;0.000;09/06/2020;2:00:00 am;0.000;09/06/2020;2:00:00 am;0.000;09/06/2020;2:00:00 am;-26.333;09/06/2020;2:00:00 am;116.958;09/06/2020;2:00:00 am;34.792;09/06/2020;2:00:00 am;0.000;09/06/2020;2:00:00 am;10.000
09/06/2020;3:00:00 am;0.000;09/06/2020;3:00:00 am;0.000;09/06/2020;3:00:00 am;0.000;09/06/2020;3:00:00 am;-42.125;09/06/2020;3:00:00 am;111.750;09/06/2020;3:00:00 am;34.000;09/06/2020;3:00:00 am;0.000;09/06/2020;3:00:00 am;10.000
09/06/2020;4:00:00 am;0.000;09/06/2020;4:00:00 am;0.000;09/06/2020;4:00:00 am;0.000;09/06/2020;4:00:00 am;-56.208;09/06/2020;4:00:00 am;105.042;09/06/2020;4:00:00 am;33.792;09/06/2020;4:00:00 am;0.000;09/06/2020;4:00:00 am;8.583
09/06/2020;5:00:00 am;0.000;09/06/2020;5:00:00 am;0.000;09/06/2020;5:00:00 am;0.000;09/06/2020;5:00:00 am;-68.708;09/06/2020;5:00:00 am;97.125;09/06/2020;5:00:00 am;30.750;09/06/2020;5:00:00 am;0.000;09/06/2020;5:00:00 am;8.000
09/06/2020;6:00:00 am;0.017;09/06/2020;6:00:00 am;0.020;09/06/2020;6:00:00 am;0.014;09/06/2020;6:00:00 am;-81.500;09/06/2020;6:00:00 am;88.333;09/06/2020;6:00:00 am;22.417;09/06/2020;6:00:00 am;0.000;09/06/2020;6:00:00 am;8.000
09/06/2020;7:00:00 am;0.112;09/06/2020;7:00:00 am;0.170;09/06/2020;7:00:00 am;0.076;09/06/2020;7:00:00 am;-93.500;09/06/2020;7:00:00 am;79.625;09/06/2020;7:00:00 am;14.875;09/06/2020;7:00:00 am;0.000;09/06/2020;7:00:00 am;9.625
09/06/2020;8:00:00 am;0.238;09/06/2020;8:00:00 am;0.286;09/06/2020;8:00:00 am;0.143;09/06/2020;8:00:00 am;-105.708;09/06/2020;8:00:00 am;70.625;09/06/2020;8:00:00 am;14.625;09/06/2020;8:00:00 am;0.000;09/06/2020;8:00:00 am;11.000
09/06/2020;9:00:00 am;0.349;09/06/2020;9:00:00 am;0.311;09/06/2020;9:00:00 am;0.203;09/06/2020;9:00:00 am;-119.417;09/06/2020;9:00:00 am;62.333;09/06/2020;9:00:00 am;17.000;09/06/2020;9:00:00 am;0.200;09/06/2020;9:00:00 am;12.125
09/06/2020;10:00:00 am;0.450;09/06/2020;10:00:00 am;0.361;09/06/2020;10:00:00 am;0.243;09/06/2020;10:00:00 am;-134.333;09/06/2020;10:00:00 am;55.250;09/06/2020;10:00:00 am;17.000;09/06/2020;10:00:00 am;0.500;09/06/2020;10:00:00 am;14.000
09/06/2020;11:00:00 am;0.512;09/06/2020;11:00:00 am;0.358;09/06/2020;11:00:00 am;0.281;09/06/2020;11:00:00 am;-151.958;09/06/2020;11:00:00 am;49.667;09/06/2020;11:00:00 am;17.625;09/06/2020;11:00:00 am;0.600;09/06/2020;11:00:00 am;14.417
09/06/2020;12:00:00 pm;0.509;09/06/2020;12:00:00 pm;0.267;09/06/2020;12:00:00 pm;0.328;09/06/2020;12:00:00 pm;-96.375;09/06/2020;12:00:00 pm;47.083;09/06/2020;12:00:00 pm;23.958;09/06/2020;12:00:00 pm;1.300;09/06/2020;12:00:00 pm;16.000
09/06/2020;1:00:00 pm;0.481;09/06/2020;1:00:00 pm;0.208;09/06/2020;1:00:00 pm;0.338;09/06/2020;1:00:00 pm;167.833;09/06/2020;1:00:00 pm;46.917;09/06/2020;1:00:00 pm;27.500;09/06/2020;1:00:00 pm;0.900;09/06/2020;1:00:00 pm;16.000
09/06/2020;2:00:00 pm;0.464;09/06/2020;2:00:00 pm;0.255;09/06/2020;2:00:00 pm;0.303;09/06/2020;2:00:00 pm;148.750;09/06/2020;2:00:00 pm;50.542;09/06/2020;2:00:00 pm;24.542;09/06/2020;2:00:00 pm;1.100;09/06/2020;2:00:00 pm;15.000
09/06/2020;3:00:00 pm;0.424;09/06/2020;3:00:00 pm;0.328;09/06/2020;3:00:00 pm;0.242;09/06/2020;3:00:00 pm;131.667;09/06/2020;3:00:00 pm;55.958;09/06/2020;3:00:00 pm;18.875;09/06/2020;3:00:00 pm;0.900;09/06/2020;3:00:00 pm;16.000
09/06/2020;4:00:00 pm;0.334;09/06/2020;4:00:00 pm;0.350;09/06/2020;4:00:00 pm;0.179;09/06/2020;4:00:00 pm;116.583;09/06/2020;4:00:00 pm;63.667;09/06/2020;4:00:00 pm;15.875;09/06/2020;4:00:00 pm;0.400;09/06/2020;4:00:00 pm;14.583
09/06/2020;5:00:00 pm;0.214;09/06/2020;5:00:00 pm;0.314;09/06/2020;5:00:00 pm;0.119;09/06/2020;5:00:00 pm;103.500;09/06/2020;5:00:00 pm;72.375;09/06/2020;5:00:00 pm;13.375;09/06/2020;5:00:00 pm;0.400;09/06/2020;5:00:00 pm;14.000
09/06/2020;6:00:00 pm;0.092;09/06/2020;6:00:00 pm;0.161;09/06/2020;6:00:00 pm;0.060;09/06/2020;6:00:00 pm;91.500;09/06/2020;6:00:00 pm;80.875;09/06/2020;6:00:00 pm;9.875;09/06/2020;6:00:00 pm;0.300;09/06/2020;6:00:00 pm;12.375
09/06/2020;7:00:00 pm;0.009;09/06/2020;7:00:00 pm;0.012;09/06/2020;7:00:00 pm;0.007;09/06/2020;7:00:00 pm;79.500;09/06/2020;7:00:00 pm;89.875;09/06/2020;7:00:00 pm;5.875;09/06/2020;7:00:00 pm;0.100;09/06/2020;7:00:00 pm;11.000
09/06/2020;8:00:00 pm;0.000;09/06/2020;8:00:00 pm;0.000;09/06/2020;8:00:00 pm;0.000;09/06/2020;8:00:00 pm;66.792;09/06/2020;8:00:00 pm;98.667;09/06/2020;8:00:00 pm;5.000;09/06/2020;8:00:00 pm;0.000;09/06/2020;8:00:00 pm;10.292
09/06/2020;9:00:00 pm;0.000;09/06/2020;9:00:00 pm;0.000;09/06/2020;9:00:00 pm;0.000;09/06/2020;9:00:00 pm;53.583;09/06/2020;9:00:00 pm;106.458;09/06/2020;9:00:00 pm;6.417;09/06/2020;9:00:00 pm;0.000;09/06/2020;9:00:00 pm;10.000
09/06/2020;10:00:00 pm;0.000;09/06/2020;10:00:00 pm;0.000;09/06/2020;10:00:00 pm;0.000;09/06/2020;10:00:00 pm;39.375;09/06/2020;10:00:00 pm;112.750;09/06/2020;10:00:00 pm;7.708;09/06/2020;10:00:00 pm;0.000;09/06/2020;10:00:00 pm;8.583
09/06/2020;11:00:00 pm;0.000;09/06/2020;11:00:00 pm;0.000;09/06/2020;11:00:00 pm;0.000;09/06/2020;11:00:00 pm;23.667;09/06/2020;11:00:00 pm;117.833;09/06/2020;11:00:00 pm;8.000;09/06/2020;11:00:00 pm;0.000;09/06/2020;11:00:00 pm;8.000
09/07/2020;12:00:00 am;0.000;09/07/2020;12:00:00 am;0.000;09/07/2020;12:00:00 am;0.000;09/07/2020;12:00:00 am;6.958;09/07/2020;12:00:00 am;120.208;09/07/2020;12:00:00 am;13.125;09/07/2020;12:00:00 am;0.000;09/07/2020;12:00:00 am;8.000
09/07/2020;1:00:00 am;0.000;09/07/2020;1:00:00 am;0.000;09/07/2020;1:00:00 am;0.000;09/07/2020;1:00:00 am;-10.042;09/07/2020;1:00:00 am;120.083;09/07/2020;1:00:00 am;38.250;09/07/2020;1:00:00 am;0.000;09/07/2020;1:00:00 am;8.000
09/07/2020;2:00:00 am;0.000;09/07/2020;2:00:00 am;0.000;09/07/2020;2:00:00 am;0.000;09/07/2020;2:00:00 am;-26.833;09/07/2020;2:00:00 am;117.167;09/07/2020;2:00:00 am;43.542;09/07/2020;2:00:00 am;0.000;09/07/2020;2:00:00 am;8.000
09/07/2020;3:00:00 am;0.000;09/07/2020;3:00:00 am;0.000;09/07/2020;3:00:00 am;0.000;09/07/2020;3:00:00 am;-42.125;09/07/2020;3:00:00 am;112.250;09/07/2020;3:00:00 am;48.542;09/07/2020;3:00:00 am;0.000;09/07/2020;3:00:00 am;8.000
09/07/2020;4:00:00 am;0.000;09/07/2020;4:00:00 am;0.000;09/07/2020;4:00:00 am;0.000;09/07/2020;4:00:00 am;-56.208;09/07/2020;4:00:00 am;105.333;09/07/2020;4:00:00 am;52.625;09/07/2020;4:00:00 am;0.000;09/07/2020;4:00:00 am;8.000
09/07/2020;5:00:00 am;0.000;09/07/2020;5:00:00 am;0.000;09/07/2020;5:00:00 am;0.000;09/07/2020;5:00:00 am;-69.208;09/07/2020;5:00:00 am;97.333;09/07/2020;5:00:00 am;54.500;09/07/2020;5:00:00 am;0.000;09/07/2020;5:00:00 am;8.000
09/07/2020;6:00:00 am;0.008;09/07/2020;6:00:00 am;0.001;09/07/2020;6:00:00 am;0.008;09/07/2020;6:00:00 am;-81.500;09/07/2020;6:00:00 am;88.625;09/07/2020;6:00:00 am;54.000;09/07/2020;6:00:00 am;0.000;09/07/2020;6:00:00 am;8.417
09/07/2020;7:00:00 am;0.051;09/07/2020;7:00:00 am;0.008;09/07/2020;7:00:00 am;0.048;09/07/2020;7:00:00 am;-93.500;09/07/2020;7:00:00 am;79.625;09/07/2020;7:00:00 am;57.167;09/07/2020;7:00:00 am;0.000;09/07/2020;7:00:00 am;10.708
09/07/2020;8:00:00 am;0.086;09/07/2020;8:00:00 am;0.006;09/07/2020;8:00:00 am;0.084;09/07/2020;8:00:00 am;-105.708;09/07/2020;8:00:00 am;70.625;09/07/2020;8:00:00 am;66.875;09/07/2020;8:00:00 am;0.000;09/07/2020;8:00:00 am;11.000
09/07/2020;9:00:00 am;0.130;09/07/2020;9:00:00 am;0.006;09/07/2020;9:00:00 am;0.127;09/07/2020;9:00:00 am;-119.417;09/07/2020;9:00:00 am;62.333;09/07/2020;9:00:00 am;67.500;09/07/2020;9:00:00 am;0.000;09/07/2020;9:00:00 am;11.208
09/07/2020;10:00:00 am;0.269;09/07/2020;10:00:00 am;0.043;09/07/2020;10:00:00 am;0.243;09/07/2020;10:00:00 am;-134.542;09/07/2020;10:00:00 am;55.250;09/07/2020;10:00:00 am;47.500;09/07/2020;10:00:00 am;0.100;09/07/2020;10:00:00 am;13.417
09/07/2020;11:00:00 am;0.417;09/07/2020;11:00:00 am;0.154;09/07/2020;11:00:00 am;0.318;09/07/2020;11:00:00 am;-152.250;09/07/2020;11:00:00 am;50.167;09/07/2020;11:00:00 am;30.042;09/07/2020;11:00:00 am;0.500;09/07/2020;11:00:00 am;14.417
09/07/2020;12:00:00 pm;0.431;09/07/2020;12:00:00 pm;0.135;09/07/2020;12:00:00 pm;0.339;09/07/2020;12:00:00 pm;-96.875;09/07/2020;12:00:00 pm;47.292;09/07/2020;12:00:00 pm;32.083;09/07/2020;12:00:00 pm;0.600;09/07/2020;12:00:00 pm;16.000
09/07/2020;1:00:00 pm;0.354;09/07/2020;1:00:00 pm;0.057;09/07/2020;1:00:00 pm;0.315;09/07/2020;1:00:00 pm;167.833;09/07/2020;1:00:00 pm;47.417;09/07/2020;1:00:00 pm;43.292;09/07/2020;1:00:00 pm;0.600;09/07/2020;1:00:00 pm;15.000
09/07/2020;2:00:00 pm;0.285;09/07/2020;2:00:00 pm;0.030;09/07/2020;2:00:00 pm;0.266;09/07/2020;2:00:00 pm;148.750;09/07/2020;2:00:00 pm;51.042;09/07/2020;2:00:00 pm;50.417;09/07/2020;2:00:00 pm;0.400;09/07/2020;2:00:00 pm;16.000
09/07/2020;3:00:00 pm;0.232;09/07/2020;3:00:00 pm;0.027;09/07/2020;3:00:00 pm;0.217;09/07/2020;3:00:00 pm;131.667;09/07/2020;3:00:00 pm;56.750;09/07/2020;3:00:00 pm;51.000;09/07/2020;3:00:00 pm;0.200;09/07/2020;3:00:00 pm;15.583
09/07/2020;4:00:00 pm;0.169;09/07/2020;4:00:00 pm;0.021;09/07/2020;4:00:00 pm;0.159;09/07/2020;4:00:00 pm;116.583;09/07/2020;4:00:00 pm;63.875;09/07/2020;4:00:00 pm;52.417;09/07/2020;4:00:00 pm;0.200;09/07/2020;4:00:00 pm;14.000
09/07/2020;5:00:00 pm;0.099;09/07/2020;5:00:00 pm;0.017;09/07/2020;5:00:00 pm;0.094;09/07/2020;5:00:00 pm;103.500;09/07/2020;5:00:00 pm;72.667;09/07/2020;5:00:00 pm;54.125;09/07/2020;5:00:00 pm;0.200;09/07/2020;5:00:00 pm;15.000
09/07/2020;6:00:00 pm;0.035;09/07/2020;6:00:00 pm;0.006;09/07/2020;6:00:00 pm;0.033;09/07/2020;6:00:00 pm;91.500;09/07/2020;6:00:00 pm;81.375;09/07/2020;6:00:00 pm;58.542;09/07/2020;6:00:00 pm;0.100;09/07/2020;6:00:00 pm;14.000
09/07/2020;7:00:00 pm;0.003;09/07/2020;7:00:00 pm;0.000;09/07/2020;7:00:00 pm;0.003;09/07/2020;7:00:00 pm;79.500;09/07/2020;7:00:00 pm;90.375;09/07/2020;7:00:00 pm;63.542;09/07/2020;7:00:00 pm;0.000;09/07/2020;7:00:00 pm;13.000
