PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ghi,Zenith
2021-06-18T19:00:00Z,2021-06-18T18:00:00Z,PT60M,11.6,72,63.6,77,0,77,74
2021-06-18T20:00:00Z,2021-06-18T19:00:00Z,PT60M,11.3,60,56.5,34,0,34,83
2021-06-18T21:00:00Z,2021-06-18T20:00:00Z,PT60M,11.1,49,53.9,3,0,3,90
2021-06-18T22:00:00Z,2021-06-18T21:00:00Z,PT60M,10.9,36,43.0,0,0,0,96
2021-06-18T23:00:00Z,2021-06-18T22:00:00Z,PT60M,10.6,23,46.2,0,0,0,101
2021-06-19T00:00:00Z,2021-06-18T23:00:00Z,PT60M,10.4,9,30.3,0,0,0,103
2021-06-19T01:00:00Z,2021-06-19T00:00:00Z,PT60M,10.2,-5,12.0,0,0,0,103
2021-06-19T02:00:00Z,2021-06-19T01:00:00Z,PT60M,10.1,-19,10.5,0,0,0,102
2021-06-19T03:00:00Z,2021-06-19T02:00:00Z,PT60M,10.1,-32,24.4,0,0,0,98
2021-06-19T04:00:00Z,2021-06-19T03:00:00Z,PT60M,10.0,-45,23.8,1,0,1,92
2021-06-19T05:00:00Z,2021-06-19T04:00:00Z,PT60M,10.2,-57,44.4,24,0,24,85
2021-06-19T06:00:00Z,2021-06-19T05:00:00Z,PT60M,10.8,-68,34.7,105,43,115,77
2021-06-19T07:00:00Z,2021-06-19T06:00:00Z,PT60M,11.6,-79,72.9,84,0,84,68
2021-06-19T08:00:00Z,2021-06-19T07:00:00Z,PT60M,12.7,-91,49.1,243,0,243,60
2021-06-19T09:00:00Z,2021-06-19T08:00:00Z,PT60M,13.3,-104,51.1,297,0,297,51
2021-06-19T10:00:00Z,2021-06-19T09:00:00Z,PT60M,13.6,-119,53.1,341,0,341,42
2021-06-19T11:00:00Z,2021-06-19T10:00:00Z,PT60M,13.7,-138,42.3,470,0,470,35
2021-06-19T12:00:00Z,2021-06-19T11:00:00Z,PT60M,14.1,-162,37.2,506,41,541,31
2021-06-19T13:00:00Z,2021-06-19T12:00:00Z,PT60M,14.7,171,19.6,427,312,697,30
2021-06-19T14:00:00Z,2021-06-19T13:00:00Z,PT60M,15.0,145,16.1,362,395,695,33
2021-06-19T15:00:00Z,2021-06-19T14:00:00Z,PT60M,15.1,124,25.0,418,182,559,40
2021-06-19T16:00:00Z,2021-06-19T15:00:00Z,PT60M,15.1,108,38.6,386,2,387,48
2021-06-19T17:00:00Z,2021-06-19T16:00:00Z,PT60M,14.8,95,35.2,320,4,323,57
2021-06-19T18:00:00Z,2021-06-19T17:00:00Z,PT60M,14.9,83,38.4,211,19,220,66
2021-06-19T19:00:00Z,2021-06-19T18:00:00Z,PT60M,14.6,72,51.4,99,0,99,74
2021-06-19T20:00:00Z,2021-06-19T19:00:00Z,PT60M,13.7,60,47.0,42,0,42,83
2021-06-19T21:00:00Z,2021-06-19T20:00:00Z,PT60M,13.0,49,78.2,2,0,2,90
2021-06-19T22:00:00Z,2021-06-19T21:00:00Z,PT60M,12.5,36,71.4,0,0,0,96
2021-06-19T23:00:00Z,2021-06-19T22:00:00Z,PT60M,11.9,23,77.9,0,0,0,100
2021-06-20T00:00:00Z,2021-06-19T23:00:00Z,PT60M,11.3,9,94.6,0,0,0,103
2021-06-20T01:00:00Z,2021-06-20T00:00:00Z,PT60M,10.6,-5,93.9,0,0,0,103
2021-06-20T02:00:00Z,2021-06-20T01:00:00Z,PT60M,10.2,-19,84.9,0,0,0,102
2021-06-20T03:00:00Z,2021-06-20T02:00:00Z,PT60M,9.9,-32,57.6,0,0,0,98
2021-06-20T04:00:00Z,2021-06-20T03:00:00Z,PT60M,9.6,-45,69.9,0,0,0,92
2021-06-20T05:00:00Z,2021-06-20T04:00:00Z,PT60M,9.5,-57,78.8,10,0,10,85
2021-06-20T06:00:00Z,2021-06-20T05:00:00Z,PT60M,9.4,-68,86.8,22,0,22,77
2021-06-20T07:00:00Z,2021-06-20T06:00:00Z,PT60M,9.6,-79,78.5,72,0,72,68
2021-06-20T08:00:00Z,2021-06-20T07:00:00Z,PT60M,9.9,-91,60.5,186,0,186,60
2021-06-20T09:00:00Z,2021-06-20T08:00:00Z,PT60M,10.3,-104,69.9,182,0,182,51
2021-06-20T10:00:00Z,2021-06-20T09:00:00Z,PT60M,10.7,-119,62.6,274,0,274,42
2021-06-20T11:00:00Z,2021-06-20T10:00:00Z,PT60M,11.1,-138,54.9,368,0,368,35
2021-06-20T12:00:00Z,2021-06-20T11:00:00Z,PT60M,11.6,-162,71.4,246,0,246,31
2021-06-20T13:00:00Z,2021-06-20T12:00:00Z,PT60M,12.1,171,77.7,194,0,194,30
2021-06-20T14:00:00Z,2021-06-20T13:00:00Z,PT60M,12.7,145,54.3,379,0,379,33
2021-06-20T15:00:00Z,2021-06-20T14:00:00Z,PT60M,13.6,125,41.1,395,67,445,40
2021-06-20T16:00:00Z,2021-06-20T15:00:00Z,PT60M,14.2,108,34.7,364,92,425,48
2021-06-20T17:00:00Z,2021-06-20T16:00:00Z,PT60M,14.3,95,64.4,168,24,180,57
2021-06-20T18:00:00Z,2021-06-20T17:00:00Z,PT60M,14.0,83,39.9,191,69,221,66
2021-06-20T19:00:00Z,2021-06-20T18:00:00Z,PT60M,13.4,72,64.9,79,0,79,74
2021-06-20T20:00:00Z,2021-06-20T19:00:00Z,PT60M,12.0,60,50.5,37,0,37,83
2021-06-20T21:00:00Z,2021-06-20T20:00:00Z,PT60M,10.1,49,39.5,5,0,5,90
2021-06-20T22:00:00Z,2021-06-20T21:00:00Z,PT60M,8.7,36,36.1,0,0,0,96
2021-06-20T23:00:00Z,2021-06-20T22:00:00Z,PT60M,8.1,23,59.0,0,0,0,100
2021-06-21T00:00:00Z,2021-06-20T23:00:00Z,PT60M,7.6,9,53.8,0,0,0,103
2021-06-21T01:00:00Z,2021-06-21T00:00:00Z,PT60M,7.6,-5,57.8,0,0,0,103
2021-06-21T02:00:00Z,2021-06-21T01:00:00Z,PT60M,7.4,-19,48.3,0,0,0,101
2021-06-21T03:00:00Z,2021-06-21T02:00:00Z,PT60M,7.1,-32,27.1,0,0,0,98
2021-06-21T04:00:00Z,2021-06-21T03:00:00Z,PT60M,6.9,-45,20.5,1,0,1,92
2021-06-21T05:00:00Z,2021-06-21T04:00:00Z,PT60M,7.5,-57,36.7,32,3,32,85
2021-06-21T06:00:00Z,2021-06-21T05:00:00Z,PT60M,9.1,-68,68.9,51,0,51,77
2021-06-21T07:00:00Z,2021-06-21T06:00:00Z,PT60M,10.9,-79,62.4,125,0,125,68
2021-06-21T08:00:00Z,2021-06-21T07:00:00Z,PT60M,12.6,-91,52.8,215,25,229,60
2021-06-21T09:00:00Z,2021-06-21T08:00:00Z,PT60M,14.1,-104,30.1,335,148,429,51
2021-06-21T10:00:00Z,2021-06-21T09:00:00Z,PT60M,15.1,-119,2.3,114,809,716,42
2021-06-21T11:00:00Z,2021-06-21T10:00:00Z,PT60M,15.8,-138,1.7,123,832,801,35
2021-06-21T12:00:00Z,2021-06-21T11:00:00Z,PT60M,15.9,-162,18.1,382,376,705,31
2021-06-21T13:00:00Z,2021-06-21T12:00:00Z,PT60M,15.3,171,40.2,492,30,518,30
2021-06-21T14:00:00Z,2021-06-21T13:00:00Z,PT60M,14.5,145,62.5,311,0,311,33
2021-06-21T15:00:00Z,2021-06-21T14:00:00Z,PT60M,13.8,125,62.4,281,0,281,40
2021-06-21T16:00:00Z,2021-06-21T15:00:00Z,PT60M,13.0,108,66.1,218,0,218,48
2021-06-21T17:00:00Z,2021-06-21T16:00:00Z,PT60M,12.8,95,71.5,145,0,145,57
2021-06-21T18:00:00Z,2021-06-21T17:00:00Z,PT60M,12.9,83,72.9,97,0,97,66
2021-06-21T19:00:00Z,2021-06-21T18:00:00Z,PT60M,12.6,72,75.3,52,0,52,74
2021-06-21T20:00:00Z,2021-06-21T19:00:00Z,PT60M,12.0,60,57.2,34,0,34,83
2021-06-21T21:00:00Z,2021-06-21T20:00:00Z,PT60M,11.6,49,38.8,3,0,3,90
2021-06-21T22:00:00Z,2021-06-21T21:00:00Z,PT60M,11.2,36,27.0,0,0,0,96
2021-06-21T23:00:00Z,2021-06-21T22:00:00Z,PT60M,10.7,23,25.3,0,0,0,100
2021-06-22T00:00:00Z,2021-06-21T23:00:00Z,PT60M,9.4,9,14.8,0,0,0,103
2021-06-22T01:00:00Z,2021-06-22T00:00:00Z,PT60M,7.9,-5,52.1,0,0,0,103
2021-06-22T02:00:00Z,2021-06-22T01:00:00Z,PT60M,7.0,-19,41.3,0,0,0,101
2021-06-22T03:00:00Z,2021-06-22T02:00:00Z,PT60M,6.4,-32,30.8,0,0,0,98
2021-06-22T04:00:00Z,2021-06-22T03:00:00Z,PT60M,5.7,-45,24.9,0,0,0,92
2021-06-22T05:00:00Z,2021-06-22T04:00:00Z,PT60M,5.9,-57,28.7,29,130,45,85
2021-06-22T06:00:00Z,2021-06-22T05:00:00Z,PT60M,7.7,-68,6.6,56,490,173,77
2021-06-22T07:00:00Z,2021-06-22T06:00:00Z,PT60M,10.0,-79,0.0,53,762,333,69
2021-06-22T08:00:00Z,2021-06-22T07:00:00Z,PT60M,11.7,-91,0.0,63,835,487,60
2021-06-22T09:00:00Z,2021-06-22T08:00:00Z,PT60M,13.1,-104,15.9,235,473,525,51
2021-06-22T10:00:00Z,2021-06-22T09:00:00Z,PT60M,14.1,-119,31.5,384,173,512,42
2021-06-22T11:00:00Z,2021-06-22T10:00:00Z,PT60M,14.9,-138,41.6,373,144,491,35
2021-06-22T12:00:00Z,2021-06-22T11:00:00Z,PT60M,15.8,-162,39.6,476,71,537,31
2021-06-22T13:00:00Z,2021-06-22T12:00:00Z,PT60M,16.6,171,43.1,472,44,510,30
2021-06-22T14:00:00Z,2021-06-22T13:00:00Z,PT60M,17.1,145,38.8,478,56,526,33
2021-06-22T15:00:00Z,2021-06-22T14:00:00Z,PT60M,17.5,125,33.6,393,163,514,40
2021-06-22T16:00:00Z,2021-06-22T15:00:00Z,PT60M,17.5,108,17.2,282,396,553,48
2021-06-22T17:00:00Z,2021-06-22T16:00:00Z,PT60M,16.9,95,18.5,232,357,432,57
2021-06-22T18:00:00Z,2021-06-22T17:00:00Z,PT60M,15.5,83,7.8,112,567,343,66
2021-06-22T19:00:00Z,2021-06-22T18:00:00Z,PT60M,14.2,72,2.8,71,537,214,74
2021-06-22T20:00:00Z,2021-06-22T19:00:00Z,PT60M,13.0,60,0.0,35,375,88,83
2021-06-22T21:00:00Z,2021-06-22T20:00:00Z,PT60M,11.9,49,26.2,5,22,7,90
2021-06-22T22:00:00Z,2021-06-22T21:00:00Z,PT60M,10.2,36,0.0,0,0,0,96
2021-06-22T23:00:00Z,2021-06-22T22:00:00Z,PT60M,8.6,23,26.4,0,0,0,100
2021-06-23T00:00:00Z,2021-06-22T23:00:00Z,PT60M,7.9,9,28.6,0,0,0,103
2021-06-23T01:00:00Z,2021-06-23T00:00:00Z,PT60M,7.4,-5,0.0,0,0,0,103
2021-06-23T02:00:00Z,2021-06-23T01:00:00Z,PT60M,7.0,-19,0.0,0,0,0,102
2021-06-23T03:00:00Z,2021-06-23T02:00:00Z,PT60M,6.6,-32,0.0,0,0,0,98
2021-06-23T04:00:00Z,2021-06-23T03:00:00Z,PT60M,6.4,-45,0.0,1,4,1,92
2021-06-23T05:00:00Z,2021-06-23T04:00:00Z,PT60M,6.7,-56,6.6,32,187,50,85
2021-06-23T06:00:00Z,2021-06-23T05:00:00Z,PT60M,8.3,-68,6.6,58,483,173,77
2021-06-23T07:00:00Z,2021-06-23T06:00:00Z,PT60M,10.4,-79,0.0,56,756,333,69
2021-06-23T08:00:00Z,2021-06-23T07:00:00Z,PT60M,12.0,-91,0.0,65,833,487,60
2021-06-23T09:00:00Z,2021-06-23T08:00:00Z,PT60M,13.4,-104,0.0,73,876,628,51
2021-06-23T10:00:00Z,2021-06-23T09:00:00Z,PT60M,14.6,-119,5.2,156,747,703,42
2021-06-23T11:00:00Z,2021-06-23T10:00:00Z,PT60M,15.6,-138,20.0,375,346,659,35
2021-06-23T12:00:00Z,2021-06-23T11:00:00Z,PT60M,15.2,-162,30.0,474,153,605,31
2021-06-23T13:00:00Z,2021-06-23T12:00:00Z,PT60M,13.9,171,36.3,509,49,552,30
2021-06-23T14:00:00Z,2021-06-23T13:00:00Z,PT60M,13.2,145,42.1,476,3,479,33
2021-06-23T15:00:00Z,2021-06-23T14:00:00Z,PT60M,12.9,125,33.2,456,58,500,40
2021-06-23T16:00:00Z,2021-06-23T15:00:00Z,PT60M,12.6,108,35.9,400,14,410,48
2021-06-23T17:00:00Z,2021-06-23T16:00:00Z,PT60M,12.6,95,35.3,319,16,328,57
2021-06-23T18:00:00Z,2021-06-23T17:00:00Z,PT60M,12.9,83,47.7,190,0,190,66
2021-06-23T19:00:00Z,2021-06-23T18:00:00Z,PT60M,13.0,72,38.6,107,67,122,74
2021-06-23T20:00:00Z,2021-06-23T19:00:00Z,PT60M,12.6,60,27.9,59,18,62,83
2021-06-23T21:00:00Z,2021-06-23T20:00:00Z,PT60M,12.2,49,73.9,3,0,3,90
2021-06-23T22:00:00Z,2021-06-23T21:00:00Z,PT60M,11.8,36,81.6,0,0,0,96
2021-06-23T23:00:00Z,2021-06-23T22:00:00Z,PT60M,11.4,23,83.1,0,0,0,100
2021-06-24T00:00:00Z,2021-06-23T23:00:00Z,PT60M,11.0,9,74.0,0,0,0,103
2021-06-24T01:00:00Z,2021-06-24T00:00:00Z,PT60M,11.1,-5,78.2,0,0,0,103
2021-06-24T02:00:00Z,2021-06-24T01:00:00Z,PT60M,11.6,-19,62.1,0,0,0,102
2021-06-24T03:00:00Z,2021-06-24T02:00:00Z,PT60M,11.8,-32,49.2,0,0,0,98
2021-06-24T04:00:00Z,2021-06-24T03:00:00Z,PT60M,11.9,-45,60.1,0,0,0,92
2021-06-24T05:00:00Z,2021-06-24T04:00:00Z,PT60M,12.0,-56,76.8,10,0,10,85
2021-06-24T06:00:00Z,2021-06-24T05:00:00Z,PT60M,12.3,-68,86.3,23,0,23,77
2021-06-24T07:00:00Z,2021-06-24T06:00:00Z,PT60M,12.7,-79,75.9,74,0,74,69
2021-06-24T08:00:00Z,2021-06-24T07:00:00Z,PT60M,13.0,-91,73.8,117,0,117,60
2021-06-24T09:00:00Z,2021-06-24T08:00:00Z,PT60M,13.3,-104,53.6,278,0,278,51
2021-06-24T10:00:00Z,2021-06-24T09:00:00Z,PT60M,13.7,-119,52.8,335,0,335,42
2021-06-24T11:00:00Z,2021-06-24T10:00:00Z,PT60M,14.8,-138,59.5,322,0,322,35
2021-06-24T12:00:00Z,2021-06-24T11:00:00Z,PT60M,16.2,-162,61.9,322,0,322,31
2021-06-24T13:00:00Z,2021-06-24T12:00:00Z,PT60M,17.5,171,61.1,333,0,333,30
2021-06-24T14:00:00Z,2021-06-24T13:00:00Z,PT60M,18.6,145,52.2,391,0,391,33
2021-06-24T15:00:00Z,2021-06-24T14:00:00Z,PT60M,19.4,125,51.3,360,6,365,40
2021-06-24T16:00:00Z,2021-06-24T15:00:00Z,PT60M,19.0,108,27.0,348,183,466,48
2021-06-24T17:00:00Z,2021-06-24T16:00:00Z,PT60M,18.4,95,29.9,247,195,362,56
2021-06-24T18:00:00Z,2021-06-24T17:00:00Z,PT60M,18.2,83,39.0,208,36,225,65
2021-06-24T19:00:00Z,2021-06-24T18:00:00Z,PT60M,17.4,72,43.3,112,43,124,74
2021-06-24T20:00:00Z,2021-06-24T19:00:00Z,PT60M,15.6,60,43.9,45,11,47,82
2021-06-24T21:00:00Z,2021-06-24T20:00:00Z,PT60M,13.9,49,87.0,1,0,1,90
2021-06-24T22:00:00Z,2021-06-24T21:00:00Z,PT60M,13.1,36,74.9,0,0,0,96
2021-06-24T23:00:00Z,2021-06-24T22:00:00Z,PT60M,12.8,23,63.3,0,0,0,100
2021-06-25T00:00:00Z,2021-06-24T23:00:00Z,PT60M,12.9,10,69.3,0,0,0,103
2021-06-25T01:00:00Z,2021-06-25T00:00:00Z,PT60M,13.0,-5,75.6,0,0,0,103
2021-06-25T02:00:00Z,2021-06-25T01:00:00Z,PT60M,12.5,-18,87.0,0,0,0,102
2021-06-25T03:00:00Z,2021-06-25T02:00:00Z,PT60M,11.6,-32,75.0,0,0,0,98
2021-06-25T04:00:00Z,2021-06-25T03:00:00Z,PT60M,10.7,-45,81.4,0,0,0,92
2021-06-25T05:00:00Z,2021-06-25T04:00:00Z,PT60M,10.3,-56,50.7,23,31,26,85
2021-06-25T06:00:00Z,2021-06-25T05:00:00Z,PT60M,10.5,-68,69.6,52,0,52,77
2021-06-25T07:00:00Z,2021-06-25T06:00:00Z,PT60M,10.9,-79,68.9,101,0,101,69
2021-06-25T08:00:00Z,2021-06-25T07:00:00Z,PT60M,11.5,-91,59.3,196,0,196,60
2021-06-25T09:00:00Z,2021-06-25T08:00:00Z,PT60M,11.7,-103,57.8,262,0,262,51
2021-06-25T10:00:00Z,2021-06-25T09:00:00Z,PT60M,12.0,-119,67.5,240,0,240,42
2021-06-25T11:00:00Z,2021-06-25T10:00:00Z,PT60M,12.3,-138,75.3,205,0,205,35
2021-06-25T12:00:00Z,2021-06-25T11:00:00Z,PT60M,12.3,-162,69.2,271,0,271,31
2021-06-25T13:00:00Z,2021-06-25T12:00:00Z,PT60M,12.1,171,66.1,301,0,301,30
2021-06-25T14:00:00Z,2021-06-25T13:00:00Z,PT60M,12.1,146,66.5,285,0,285,33
2021-06-25T15:00:00Z,2021-06-25T14:00:00Z,PT60M,12.0,125,68.6,245,0,245,40
2021-06-25T16:00:00Z,2021-06-25T15:00:00Z,PT60M,11.8,109,74.8,166,0,166,48
2021-06-25T17:00:00Z,2021-06-25T16:00:00Z,PT60M,11.4,95,77.5,119,0,119,56
2021-06-25T18:00:00Z,2021-06-25T17:00:00Z,PT60M,10.8,83,81.6,69,0,69,65
2021-06-25T19:00:00Z,2021-06-25T18:00:00Z,PT60M,10.4,72,59.1,90,0,90,74
2021-06-25T20:00:00Z,2021-06-25T19:00:00Z,PT60M,10.1,61,43.6,51,0,51,82
2021-06-25T21:00:00Z,2021-06-25T20:00:00Z,PT60M,10.0,49,56.8,4,0,4,90
2021-06-25T22:00:00Z,2021-06-25T21:00:00Z,PT60M,9.9,36,60.2,0,0,0,96
2021-06-25T23:00:00Z,2021-06-25T22:00:00Z,PT60M,9.6,23,48.2,0,0,0,100
2021-06-26T00:00:00Z,2021-06-25T23:00:00Z,PT60M,9.6,10,50.9,0,0,0,103
2021-06-26T01:00:00Z,2021-06-26T00:00:00Z,PT60M,9.5,-4,40.0,0,0,0,103
2021-06-26T02:00:00Z,2021-06-26T01:00:00Z,PT60M,9.5,-18,56.1,0,0,0,102
2021-06-26T03:00:00Z,2021-06-26T02:00:00Z,PT60M,9.7,-32,46.8,0,0,0,98
2021-06-26T04:00:00Z,2021-06-26T03:00:00Z,PT60M,9.9,-44,34.0,1,2,1,92
2021-06-26T05:00:00Z,2021-06-26T04:00:00Z,PT60M,10.1,-56,1.7,26,216,49,85
2021-06-26T06:00:00Z,2021-06-26T05:00:00Z,PT60M,10.8,-68,2.5,50,519,170,77
2021-06-26T07:00:00Z,2021-06-26T06:00:00Z,PT60M,12.1,-79,0.0,59,721,322,69
2021-06-26T08:00:00Z,2021-06-26T07:00:00Z,PT60M,13.5,-91,12.3,175,490,413,60
2021-06-26T09:00:00Z,2021-06-26T08:00:00Z,PT60M,14.8,-103,28.7,226,342,433,51
2021-06-26T10:00:00Z,2021-06-26T09:00:00Z,PT60M,16.1,-119,41.4,373,85,436,42
2021-06-26T11:00:00Z,2021-06-26T10:00:00Z,PT60M,17.1,-138,56.4,363,0,363,35
2021-06-26T12:00:00Z,2021-06-26T11:00:00Z,PT60M,17.4,-162,72.7,237,4,240,31
2021-06-26T13:00:00Z,2021-06-26T12:00:00Z,PT60M,17.4,171,45.2,480,6,486,30
2021-06-26T14:00:00Z,2021-06-26T13:00:00Z,PT60M,17.2,146,22.0,349,379,660,33
2021-06-26T15:00:00Z,2021-06-26T14:00:00Z,PT60M,16.6,125,16.3,267,487,650,40
2021-06-26T16:00:00Z,2021-06-26T15:00:00Z,PT60M,16.7,109,25.3,338,233,492,48
2021-06-26T17:00:00Z,2021-06-26T16:00:00Z,PT60M,17.3,95,9.4,172,558,470,56
2021-06-26T18:00:00Z,2021-06-26T17:00:00Z,PT60M,17.4,83,8.7,118,520,344,65
2021-06-26T19:00:00Z,2021-06-26T18:00:00Z,PT60M,16.8,72,3.0,74,517,212,74
2021-06-26T20:00:00Z,2021-06-26T19:00:00Z,PT60M,15.2,61,2.8,36,353,87,82
2021-06-26T21:00:00Z,2021-06-26T20:00:00Z,PT60M,13.2,49,30.4,6,0,6,90
2021-06-26T22:00:00Z,2021-06-26T21:00:00Z,PT60M,11.9,37,0.0,0,0,0,96
2021-06-26T23:00:00Z,2021-06-26T22:00:00Z,PT60M,11.1,23,4.0,0,0,0,100
2021-06-27T00:00:00Z,2021-06-26T23:00:00Z,PT60M,10.4,10,15.9,0,0,0,103
2021-06-27T01:00:00Z,2021-06-27T00:00:00Z,PT60M,9.9,-4,0.0,0,0,0,103
2021-06-27T02:00:00Z,2021-06-27T01:00:00Z,PT60M,9.6,-18,0.0,0,0,0,102
2021-06-27T03:00:00Z,2021-06-27T02:00:00Z,PT60M,9.2,-32,0.0,0,0,0,98
2021-06-27T04:00:00Z,2021-06-27T03:00:00Z,PT60M,9.1,-44,10.7,1,2,1,92
2021-06-27T05:00:00Z,2021-06-27T04:00:00Z,PT60M,9.6,-56,43.4,20,4,21,85
2021-06-27T06:00:00Z,2021-06-27T05:00:00Z,PT60M,11.2,-68,68.7,55,0,55,77
2021-06-27T07:00:00Z,2021-06-27T06:00:00Z,PT60M,12.9,-79,66.8,103,0,103,69
2021-06-27T08:00:00Z,2021-06-27T07:00:00Z,PT60M,14.0,-91,65.4,162,0,162,60
2021-06-27T09:00:00Z,2021-06-27T08:00:00Z,PT60M,15.2,-103,54.9,268,12,276,51
2021-06-27T10:00:00Z,2021-06-27T09:00:00Z,PT60M,16.3,-119,41.2,406,24,423,42
2021-06-27T11:00:00Z,2021-06-27T10:00:00Z,PT60M,17.0,-137,73.2,215,0,215,35
2021-06-27T12:00:00Z,2021-06-27T11:00:00Z,PT60M,17.2,-161,71.6,243,0,243,31
2021-06-27T13:00:00Z,2021-06-27T12:00:00Z,PT60M,17.2,171,61.9,327,0,327,30
2021-06-27T14:00:00Z,2021-06-27T13:00:00Z,PT60M,17.7,146,61.4,317,0,317,33
2021-06-27T15:00:00Z,2021-06-27T14:00:00Z,PT60M,17.9,125,50.5,370,0,370,40
2021-06-27T16:00:00Z,2021-06-27T15:00:00Z,PT60M,17.6,109,51.5,309,0,309,48
2021-06-27T17:00:00Z,2021-06-27T16:00:00Z,PT60M,17.4,95,55.3,224,0,224,56
2021-06-27T18:00:00Z,2021-06-27T17:00:00Z,PT60M,17.3,83,50.7,172,0,172,65
2021-06-27T19:00:00Z,2021-06-27T18:00:00Z,PT60M,16.9,72,55.3,95,0,95,74
2021-06-27T20:00:00Z,2021-06-27T19:00:00Z,PT60M,16.0,61,37.5,44,0,44,82
2021-06-27T21:00:00Z,2021-06-27T20:00:00Z,PT60M,14.3,49,49.0,4,0,4,90
2021-06-27T22:00:00Z,2021-06-27T21:00:00Z,PT60M,12.6,37,37.9,0,0,0,96
2021-06-27T23:00:00Z,2021-06-27T22:00:00Z,PT60M,11.7,23,31.1,0,0,0,100
2021-06-28T00:00:00Z,2021-06-27T23:00:00Z,PT60M,11.4,10,30.1,0,0,0,103
2021-06-28T01:00:00Z,2021-06-28T00:00:00Z,PT60M,11.2,-4,32.1,0,0,0,103
2021-06-28T02:00:00Z,2021-06-28T01:00:00Z,PT60M,10.9,-18,58.5,0,0,0,102
2021-06-28T03:00:00Z,2021-06-28T02:00:00Z,PT60M,10.7,-32,6.0,0,0,0,98
2021-06-28T04:00:00Z,2021-06-28T03:00:00Z,PT60M,10.5,-44,8.1,0,0,0,92
2021-06-28T05:00:00Z,2021-06-28T04:00:00Z,PT60M,10.9,-56,59.6,14,0,14,85
2021-06-28T06:00:00Z,2021-06-28T05:00:00Z,PT60M,11.8,-68,90.8,14,0,14,77
2021-06-28T07:00:00Z,2021-06-28T06:00:00Z,PT60M,12.5,-79,85.3,48,0,48,69
2021-06-28T08:00:00Z,2021-06-28T07:00:00Z,PT60M,12.8,-91,62.3,168,0,168,60
2021-06-28T09:00:00Z,2021-06-28T08:00:00Z,PT60M,13.4,-103,60.8,234,0,234,51
2021-06-28T10:00:00Z,2021-06-28T09:00:00Z,PT60M,13.9,-119,68.5,223,0,223,43
2021-06-28T11:00:00Z,2021-06-28T10:00:00Z,PT60M,14.1,-137,70.5,235,0,235,35
2021-06-28T12:00:00Z,2021-06-28T11:00:00Z,PT60M,14.2,-161,73.7,224,0,224,31
2021-06-28T13:00:00Z,2021-06-28T12:00:00Z,PT60M,14.3,171,74.0,222,0,222,30
2021-06-28T14:00:00Z,2021-06-28T13:00:00Z,PT60M,14.2,146,69.6,249,0,249,33
2021-06-28T15:00:00Z,2021-06-28T14:00:00Z,PT60M,14.0,125,70.2,221,0,221,40
2021-06-28T16:00:00Z,2021-06-28T15:00:00Z,PT60M,14.2,109,71.0,184,0,184,48
2021-06-28T17:00:00Z,2021-06-28T16:00:00Z,PT60M,14.5,95,72.6,137,0,137,56
2021-06-28T18:00:00Z,2021-06-28T17:00:00Z,PT60M,14.5,83,75.2,88,0,88,65
2021-06-28T19:00:00Z,2021-06-28T18:00:00Z,PT60M,14.2,72,79.2,43,0,43,74
2021-06-28T20:00:00Z,2021-06-28T19:00:00Z,PT60M,13.6,61,82.8,14,0,14,82
2021-06-28T21:00:00Z,2021-06-28T20:00:00Z,PT60M,13.1,49,83.7,1,0,1,90
2021-06-28T22:00:00Z,2021-06-28T21:00:00Z,PT60M,13.0,37,83.7,0,0,0,96
2021-06-28T23:00:00Z,2021-06-28T22:00:00Z,PT60M,13.0,24,83.7,0,0,0,100
2021-06-29T00:00:00Z,2021-06-28T23:00:00Z,PT60M,13.0,10,84.1,0,0,0,103
2021-06-29T01:00:00Z,2021-06-29T00:00:00Z,PT60M,12.9,-4,84.1,0,0,0,103
2021-06-29T02:00:00Z,2021-06-29T01:00:00Z,PT60M,12.8,-18,84.1,0,0,0,102
2021-06-29T03:00:00Z,2021-06-29T02:00:00Z,PT60M,12.6,-32,84.4,0,0,0,98
2021-06-29T04:00:00Z,2021-06-29T03:00:00Z,PT60M,12.2,-44,84.2,0,0,0,92
2021-06-29T05:00:00Z,2021-06-29T04:00:00Z,PT60M,12.1,-56,84.2,7,0,7,85
2021-06-29T06:00:00Z,2021-06-29T05:00:00Z,PT60M,12.8,-68,82.2,29,0,29,77
2021-06-29T07:00:00Z,2021-06-29T06:00:00Z,PT60M,14.0,-79,78.5,65,0,65,69
2021-06-29T08:00:00Z,2021-06-29T07:00:00Z,PT60M,15.1,-91,65.3,162,0,162,60
2021-06-29T09:00:00Z,2021-06-29T08:00:00Z,PT60M,16.0,-103,39.5,323,58,361,51
2021-06-29T10:00:00Z,2021-06-29T09:00:00Z,PT60M,16.8,-118,25.8,329,266,525,43
2021-06-29T11:00:00Z,2021-06-29T10:00:00Z,PT60M,18.0,-137,20.6,390,303,636,35
2021-06-29T12:00:00Z,2021-06-29T11:00:00Z,PT60M,18.4,-161,7.6,224,655,788,31
2021-06-29T13:00:00Z,2021-06-29T12:00:00Z,PT60M,18.5,172,26.2,408,262,635,30
2021-06-29T14:00:00Z,2021-06-29T13:00:00Z,PT60M,19.5,146,9.5,243,600,744,33
